"","Date","Value"
"2705",2013-09-23,123.02
"2706",2013-09-22,122.78
"2707",2013-09-21,123.5
"2708",2013-09-20,123.98
"2709",2013-09-19,124.1
"2710",2013-09-18,127.23
"2711",2013-09-17,127.56
"2712",2013-09-16,126.02
"2713",2013-09-15,125.46
"2714",2013-09-14,124.32
"2715",2013-09-13,128.29
"2716",2013-09-12,128.45
"2717",2013-09-11,124.1
"2718",2013-09-10,123.39
"2719",2013-09-09,121.66
"2720",2013-09-08,118.51
"2721",2013-09-07,120.15
"2722",2013-09-06,122.44
"2723",2013-09-05,124.51
"2724",2013-09-04,126.74
"2725",2013-09-03,130.45
"2726",2013-09-02,131.03
"2727",2013-09-01,130.82
"2728",2013-08-31,132.75
"2729",2013-08-30,124.79
"2730",2013-08-29,119.48
"2731",2013-08-28,119.25
"2732",2013-08-27,117.52
"2733",2013-08-26,111.8
"2734",2013-08-25,112.9
"2735",2013-08-24,108.79
"2736",2013-08-23,107.48
"2737",2013-08-22,111.01
"2738",2013-08-21,109.75
"2739",2013-08-20,104.59
"2740",2013-08-19,102.07
"2741",2013-08-18,99.02
"2742",2013-08-17,98.39
"2743",2013-08-16,98.51
"2744",2013-08-15,98.28
"2745",2013-08-14,100.03
"2746",2013-08-13,107.29884
"2747",2013-08-12,104.99498
"2748",2013-08-11,103.85001
"2749",2013-08-10,102.61802
"2750",2013-08-09,102.3
"2751",2013-08-08,101.9
"2752",2013-08-07,105.6
"2753",2013-08-06,106.88378
"2754",2013-08-05,106.4
"2755",2013-08-04,104.67459
"2756",2013-08-03,103.80001
"2757",2013-08-02,105.5
"2758",2013-08-01,104.19
"2759",2013-07-31,104.95555
"2760",2013-07-30,101.89998
"2761",2013-07-29,101.04202
"2762",2013-07-28,99.00001
"2763",2013-07-27,95.20461
"2764",2013-07-26,96.39475
"2765",2013-07-25,96.2
"2766",2013-07-24,93.6216
"2767",2013-07-23,95.396
"2768",2013-07-22,91.788
"2769",2013-07-21,88.93999
"2770",2013-07-20,91.8775
"2771",2013-07-19,93.41082
"2772",2013-07-18,90.40001
"2773",2013-07-17,97.97
"2774",2013-07-16,97.01
"2775",2013-07-15,98.37516
"2776",2013-07-14,94.75
"2777",2013-07-13,95.995
"2778",2013-07-12,97.8
"2779",2013-07-11,87.15
"2780",2013-07-10,78.58899
"2781",2013-07-09,76.32791
"2782",2013-07-08,77.64
"2783",2013-07-07,70.942
"2784",2013-07-06,69.34602
"2785",2013-07-05,67.85844
"2786",2013-07-04,79.8
"2787",2013-07-03,82.8
"2788",2013-07-02,89.55
"2789",2013-07-01,90.998
"2790",2013-06-30,96.5
"2791",2013-06-29,95.85301
"2792",2013-06-28,96.63498
"2793",2013-06-27,102.79001
"2794",2013-06-26,104.40565
"2795",2013-06-25,103.86665
"2796",2013-06-24,101.96936
"2797",2013-06-23,107.68389
"2798",2013-06-22,109.09
"2799",2013-06-21,111
"2800",2013-06-20,111.97
"2801",2013-06-19,107.835
"2802",2013-06-18,107.38999
"2803",2013-06-17,100.52521
"2804",2013-06-16,100
"2805",2013-06-15,101.96998
"2806",2013-06-14,100
"2807",2013-06-13,109
"2808",2013-06-12,108.16201
"2809",2013-06-11,108
"2810",2013-06-10,104.96851
"2811",2013-06-09,98.47045
"2812",2013-06-08,107.8
"2813",2013-06-07,110.29501
"2814",2013-06-06,120.68998
"2815",2013-06-05,122.4051
"2816",2013-06-04,120.56663
"2817",2013-06-03,120.00002
"2818",2013-06-02,120.60293
"2819",2013-06-01,129.19945
"2820",2013-05-31,127.34072
"2821",2013-05-30,130.99589
"2822",2013-05-29,129.97994
"2823",2013-05-28,128.321
"2824",2013-05-27,132.60997
"2825",2013-05-26,134.04701
"2826",2013-05-25,132.69
"2827",2013-05-24,131.5
"2828",2013-05-23,125.67
"2829",2013-05-22,122.64
"2830",2013-05-21,122.5
"2831",2013-05-20,122.65001
"2832",2013-05-19,121.05628
"2833",2013-05-18,123.74995
"2834",2013-05-17,124.49
"2835",2013-05-16,115.09024
"2836",2013-05-15,114.98499
"2837",2013-05-14,119
"2838",2013-05-13,117.50298
"2839",2013-05-12,114.32
"2840",2013-05-11,115.4
"2841",2013-05-10,117.68
"2842",2013-05-09,109.56154
"2843",2013-05-08,113.95001
"2844",2013-05-07,106.81
"2845",2013-05-06,120.94999
"2846",2013-05-05,117.89001
"2847",2013-05-04,111.98979
"2848",2013-05-03,93.15
"2849",2013-05-02,105.00003
"2850",2013-05-01,124.2998
"2851",2013-04-30,139.109
"2852",2013-04-29,141.50002
"2853",2013-04-28,135.98999
"2854",2013-04-27,128.00001
"2855",2013-04-26,135.601
"2856",2013-04-25,151.12001
"2857",2013-04-24,153.20019
"2858",2013-04-23,136.08099
"2859",2013-04-22,123.515
"2860",2013-04-21,125
"2861",2013-04-20,123.86
"2862",2013-04-19,119.62
"2863",2013-04-18,96.5
"2864",2013-04-17,85.59999
"2865",2013-04-16,91
"2866",2013-04-15,91
"2867",2013-04-14,91
"2868",2013-04-13,109.49999
"2869",2013-04-12,76.488
"2870",2013-04-11,123.40098
"2871",2013-04-10,198
"2872",2013-04-09,237.99
"2873",2013-04-08,184
"2874",2013-04-07,160.0997
"2875",2013-04-06,142.49765
"2876",2013-04-05,143.8
"2877",2013-04-04,131.99899
"2878",2013-04-03,138.79
"2879",2013-04-02,108.73
"2880",2013-04-01,102.51001
"2881",2013-03-31,92.50001
"2882",2013-03-30,90.99999
"2883",2013-03-29,89.05
"2884",2013-03-28,93.56701
"2885",2013-03-27,88.9
"2886",2013-03-26,78
"2887",2013-03-25,73.88798
"2888",2013-03-24,70.1
"2889",2013-03-23,63
"2890",2013-03-22,71.5
"2891",2013-03-21,73.8
"2892",2013-03-20,63.40967
"2893",2013-03-19,57.76
"2894",2013-03-18,47.65
"2895",2013-03-17,47.4419
"2896",2013-03-16,47.11
"2897",2013-03-15,47.25005
"2898",2013-03-14,47.27589
"2899",2013-03-13,46.79999
"2900",2013-03-12,45.01771
"2901",2013-03-11,47.7397
"2902",2013-03-10,46.5
"2903",2013-03-09,46.01112
"2904",2013-03-08,42.98
"2905",2013-03-07,42.49271
"2906",2013-03-06,47.5
"2907",2013-03-05,40.04
"2908",2013-03-04,36.35
"2909",2013-03-03,34.10007
"2910",2013-03-02,34.1808
"2911",2013-03-01,34.87799
"2912",2013-02-28,33.50001
"2913",2013-02-27,31.40181
"2914",2013-02-26,31.179
"2915",2013-02-25,30.25001
"2916",2013-02-24,30.29777
"2917",2013-02-23,29.27998
"2918",2013-02-22,30.901
"2919",2013-02-21,29.80012
"2920",2013-02-20,29.81231
"2921",2013-02-19,28.78999
"2922",2013-02-18,26.81565
"2923",2013-02-17,25.6083
"2924",2013-02-16,27.07009
"2925",2013-02-15,26.99898
"2926",2013-02-14,26.53092
"2927",2013-02-13,26.09999
"2928",2013-02-12,25.76997
"2929",2013-02-11,24.1955
"2930",2013-02-10,23.61458
"2931",2013-02-09,23.69997
"2932",2013-02-08,22.15
"2933",2013-02-07,22.15
"2934",2013-02-06,21.3339
"2935",2013-02-05,20.79
"2936",2013-02-04,21.05
"2937",2013-02-03,20.68
"2938",2013-02-02,21.1
"2939",2013-02-01,21.3
"2940",2013-01-31,21.43
"2941",2013-01-30,19.7
"2942",2013-01-29,19.8
"2943",2013-01-28,18.45
"2944",2013-01-27,17.99999
"2945",2013-01-26,17.61926
"2946",2013-01-25,18.8348
"2947",2013-01-24,19.18999
"2948",2013-01-23,17.5889
"2949",2013-01-22,17.59
"2950",2013-01-21,16.98
"2951",2013-01-20,15.89
"2952",2013-01-19,15.84304
"2953",2013-01-18,15.985
"2954",2013-01-17,15.39
"2955",2013-01-16,14.689
"2956",2013-01-15,14.47899
"2957",2013-01-14,14.3
"2958",2013-01-13,14.3148
"2959",2013-01-12,14.34999
"2960",2013-01-11,14.29999
"2961",2013-01-10,14.32
"2962",2013-01-09,13.87998
"2963",2013-01-08,13.83
"2964",2013-01-07,13.535
"2965",2013-01-06,13.52999
"2966",2013-01-05,13.548
"2967",2013-01-04,13.48986
"2968",2013-01-03,13.464
"2969",2013-01-02,13.4
"2970",2013-01-01,13.561
"2971",2012-12-31,13.59
"2972",2012-12-30,13.56998
"2973",2012-12-29,13.67
"2974",2012-12-28,13.6499
"2975",2012-12-27,13.47
"2976",2012-12-26,13.3989
"2977",2012-12-25,13.45
"2978",2012-12-24,13.45
"2979",2012-12-23,13.48547
"2980",2012-12-22,13.58998
"2981",2012-12-21,13.6475
"2982",2012-12-20,13.72
"2983",2012-12-19,13.399
"2984",2012-12-18,13.399
"2985",2012-12-17,13.498
"2986",2012-12-16,13.66548
"2987",2012-12-15,13.7722
"2988",2012-12-14,13.90119
"2989",2012-12-13,13.79989
"2990",2012-12-12,13.63999
"2991",2012-12-11,13.63999
"2992",2012-12-10,13.55
"2993",2012-12-09,13.53
"2994",2012-12-08,13.55
"2995",2012-12-07,13.68
"2996",2012-12-06,13.6888
"2997",2012-12-05,13.5
"2998",2012-12-04,12.96675
"2999",2012-12-03,12.67901
"3000",2012-12-02,12.68
"3001",2012-12-01,12.68778
"3002",2012-11-30,12.65
"3003",2012-11-29,12.599
"3004",2012-11-28,12.40712
"3005",2012-11-27,12.52999
"3006",2012-11-26,12.6515
"3007",2012-11-25,12.6
"3008",2012-11-24,12.4108
"3009",2012-11-23,12.43
"3010",2012-11-22,12.28
"3011",2012-11-21,11.784
"3012",2012-11-20,11.84
"3013",2012-11-19,11.79998
"3014",2012-11-18,11.832
"3015",2012-11-17,11.8
"3016",2012-11-16,11.8
"3017",2012-11-15,11.114
"3018",2012-11-14,11.05
"3019",2012-11-13,11.129
"3020",2012-11-12,11.18
"3021",2012-11-11,10.939
"3022",2012-11-10,10.95899
"3023",2012-11-09,11.07
"3024",2012-11-08,11.0979
"3025",2012-11-07,11.21603
"3026",2012-11-06,10.88997
"3027",2012-11-05,10.9
"3028",2012-11-04,10.68
"3029",2012-11-03,10.60097
"3030",2012-11-02,11.20999
"3031",2012-11-01,11.279
"3032",2012-10-31,11.14
"3033",2012-10-30,10.85
"3034",2012-10-29,10.95
"3035",2012-10-28,10.61
"3036",2012-10-27,10.83883
"3037",2012-10-26,11.09988
"3038",2012-10-25,11.71
"3039",2012-10-24,11.82
"3040",2012-10-23,12
"3041",2012-10-22,11.81
"3042",2012-10-21,11.7965
"3043",2012-10-20,11.85
"3044",2012-10-19,11.967
"3045",2012-10-18,11.95998
"3046",2012-10-17,11.99
"3047",2012-10-16,11.99
"3048",2012-10-15,12.03
"3049",2012-10-14,12
"3050",2012-10-13,12.137
"3051",2012-10-12,12.15
"3052",2012-10-11,12.19
"3053",2012-10-10,12.15
"3054",2012-10-09,12.35
"3055",2012-10-08,12.08
"3056",2012-10-07,12.7369
"3057",2012-10-06,12.89999
"3058",2012-10-05,12.99
"3059",2012-10-04,13.0899
"3060",2012-10-03,12.8999
"3061",2012-10-02,12.88
"3062",2012-10-01,12.481
"3063",2012-09-30,12.47499
"3064",2012-09-29,12.49
"3065",2012-09-28,12.444
"3066",2012-09-27,12.46
"3067",2012-09-26,12.28
"3068",2012-09-25,12.22909
"3069",2012-09-24,12.29888
"3070",2012-09-23,12.2749
"3071",2012-09-22,12.4433
"3072",2012-09-21,12.57001
"3073",2012-09-20,12.68666
"3074",2012-09-19,12.61
"3075",2012-09-18,12.09
"3076",2012-09-17,11.9625
"3077",2012-09-16,11.99
"3078",2012-09-15,11.799
"3079",2012-09-14,11.75
"3080",2012-09-13,11.399
"3081",2012-09-12,11.3789
"3082",2012-09-11,11.19401
"3083",2012-09-10,11.127
"3084",2012-09-09,11.14288
"3085",2012-09-08,11.21
"3086",2012-09-07,11.29
"3087",2012-09-06,11.17
"3088",2012-09-05,10.57888
"3089",2012-09-04,10.5934
"3090",2012-09-03,10.5
"3091",2012-09-02,10.18999
"3092",2012-09-01,10.42
"3093",2012-08-31,10.8359
"3094",2012-08-30,10.937
"3095",2012-08-29,11.20999
"3096",2012-08-28,11.3807
"3097",2012-08-27,12.14999
"3098",2012-08-26,10.61913
"3099",2012-08-25,10.25
"3100",2012-08-24,10.25
"3101",2012-08-23,10.25
"3102",2012-08-22,10.26
"3103",2012-08-21,10.29999
"3104",2012-08-20,10.5
"3105",2012-08-19,12
"3106",2012-08-18,15.26014
"3107",2012-08-17,15.4
"3108",2012-08-16,13.84119
"3109",2012-08-15,12.67
"3110",2012-08-14,12.17887
"3111",2012-08-13,11.86999
"3112",2012-08-12,11.765
"3113",2012-08-11,11.59788
"3114",2012-08-10,11.6
"3115",2012-08-09,12
"3116",2012-08-08,11.14999
"3117",2012-08-07,11.04
"3118",2012-08-06,11.29112
"3119",2012-08-05,11.1869
"3120",2012-08-04,11.3
"3121",2012-08-03,11.1188
"3122",2012-08-02,9.8
"3123",2012-08-01,9.54
"3124",2012-07-31,9.44
"3125",2012-07-30,9.15
"3126",2012-07-29,8.889
"3127",2012-07-28,8.93
"3128",2012-07-27,8.95
"3129",2012-07-26,8.9
"3130",2012-07-25,8.76998
"3131",2012-07-24,8.96
"3132",2012-07-23,9.2
"3133",2012-07-22,9
"3134",2012-07-21,9.7
"3135",2012-07-20,9.23355
"3136",2012-07-19,9.27491
"3137",2012-07-18,9.39899
"3138",2012-07-17,9.49
"3139",2012-07-16,8.2899
"3140",2012-07-15,7.64877
"3141",2012-07-14,7.68891
"3142",2012-07-13,7.9
"3143",2012-07-12,7.32
"3144",2012-07-11,7.257
"3145",2012-07-10,7.239
"3146",2012-07-09,6.896
"3147",2012-07-08,6.87
"3148",2012-07-07,6.75
"3149",2012-07-06,6.73449
"3150",2012-07-05,6.77
"3151",2012-07-04,6.55
"3152",2012-07-03,6.765
"3153",2012-07-02,6.75
"3154",2012-07-01,6.694
"3155",2012-06-30,6.693
"3156",2012-06-29,6.662
"3157",2012-06-28,6.66897
"3158",2012-06-27,6.55555
"3159",2012-06-26,6.4514
"3160",2012-06-25,6.44999
"3161",2012-06-24,6.5915
"3162",2012-06-23,6.65062
"3163",2012-06-22,6.79962
"3164",2012-06-21,6.8
"3165",2012-06-20,6.64999
"3166",2012-06-19,6.53294
"3167",2012-06-18,6.4668
"3168",2012-06-17,6.52999
"3169",2012-06-16,6.599
"3170",2012-06-15,6.165
"3171",2012-06-14,5.95
"3172",2012-06-13,5.96
"3173",2012-06-12,5.7
"3174",2012-06-11,5.54545
"3175",2012-06-10,5.62
"3176",2012-06-09,5.69999
"3177",2012-06-08,5.66
"3178",2012-06-07,5.529
"3179",2012-06-06,5.47
"3180",2012-06-05,5.5
"3181",2012-06-04,5.2785
"3182",2012-06-03,5.26466
"3183",2012-06-02,5.279
"3184",2012-06-01,5.27
"3185",2012-05-31,5.19
"3186",2012-05-30,5.1725
"3187",2012-05-29,5.15889
"3188",2012-05-28,5.16
"3189",2012-05-27,5.148
"3190",2012-05-26,5.149
"3191",2012-05-25,5.15
"3192",2012-05-24,5.2324
"3193",2012-05-23,5.16
"3194",2012-05-22,5.12
"3195",2012-05-21,5.1475
"3196",2012-05-20,5.15
"3197",2012-05-19,5.14291
"3198",2012-05-18,5.13
"3199",2012-05-17,5.1345
"3200",2012-05-16,5.08998
"3201",2012-05-15,5.09
"3202",2012-05-14,5.036
"3203",2012-05-13,4.99888
"3204",2012-05-12,5
"3205",2012-05-11,5.03188
"3206",2012-05-10,5.125
"3207",2012-05-09,5.09609
"3208",2012-05-08,5.1
"3209",2012-05-07,5.0947
"3210",2012-05-06,5.099
"3211",2012-05-05,5.1495
"3212",2012-05-04,5.15
"3213",2012-05-03,5.184
"3214",2012-05-02,5.1789
"3215",2012-05-01,5
"3216",2012-04-30,5
"3217",2012-04-29,5.0184
"3218",2012-04-28,5.1176
"3219",2012-04-27,5.1372
"3220",2012-04-26,5.18
"3221",2012-04-25,5.16
"3222",2012-04-24,5.2
"3223",2012-04-23,5.21799
"3224",2012-04-22,5.3287
"3225",2012-04-21,5.48
"3226",2012-04-20,5.17
"3227",2012-04-19,5.19
"3228",2012-04-18,5.1782
"3229",2012-04-17,5.02207
"3230",2012-04-16,4.98
"3231",2012-04-15,4.98389
"3232",2012-04-14,5.03
"3233",2012-04-13,4.94464
"3234",2012-04-12,4.98
"3235",2012-04-11,4.8941
"3236",2012-04-10,4.9
"3237",2012-04-09,4.8
"3238",2012-04-08,4.8
"3239",2012-04-07,4.98
"3240",2012-04-06,4.96
"3241",2012-04-05,4.94486
"3242",2012-04-04,4.97
"3243",2012-04-03,5.01
"3244",2012-04-02,5.08
"3245",2012-04-01,4.929
"3246",2012-03-31,4.95
"3247",2012-03-30,4.83
"3248",2012-03-29,4.86092
"3249",2012-03-28,4.84592
"3250",2012-03-27,4.74
"3251",2012-03-26,4.73793
"3252",2012-03-25,4.68294
"3253",2012-03-24,4.74896
"3254",2012-03-23,4.83
"3255",2012-03-22,4.88
"3256",2012-03-21,4.87
"3257",2012-03-20,4.98
"3258",2012-03-19,5.3099
"3259",2012-03-18,5.37998
"3260",2012-03-17,5.3998
"3261",2012-03-16,5.4
"3262",2012-03-15,5.45
"3263",2012-03-14,5.4444
"3264",2012-03-13,5.41
"3265",2012-03-12,4.95915
"3266",2012-03-11,4.99
"3267",2012-03-10,4.94
"3268",2012-03-09,4.9499
"3269",2012-03-08,5
"3270",2012-03-07,5.07
"3271",2012-03-06,5.05
"3272",2012-03-05,5.04
"3273",2012-03-04,4.9
"3274",2012-03-03,4.77995
"3275",2012-03-02,4.98888
"3276",2012-03-01,4.98421
"3277",2012-02-29,4.9
"3278",2012-02-28,5
"3279",2012-02-27,5.1
"3280",2012-02-26,5.00073
"3281",2012-02-25,5.07
"3282",2012-02-24,5.19778
"3283",2012-02-23,4.92481
"3284",2012-02-22,4.54
"3285",2012-02-21,4.4354
"3286",2012-02-20,4.52
"3287",2012-02-19,4.33333
"3288",2012-02-18,4.49675
"3289",2012-02-17,4.76998
"3290",2012-02-16,4.73368
"3291",2012-02-15,4.88
"3292",2012-02-14,5.6
"3293",2012-02-13,5.72
"3294",2012-02-12,5.85
"3295",2012-02-11,6
"3296",2012-02-10,5.92525
"3297",2012-02-09,5.8
"3298",2012-02-08,5.8494
"3299",2012-02-07,5.70999
"3300",2012-02-06,5.79
"3301",2012-02-05,5.9625
"3302",2012-02-04,6
"3303",2012-02-03,6.148
"3304",2012-02-02,6.2
"3305",2012-02-01,5.638
"3306",2012-01-31,5.65
"3307",2012-01-30,5.6
"3308",2012-01-29,5.76
"3309",2012-01-28,5.74815
"3310",2012-01-27,5.689
"3311",2012-01-26,6.2
"3312",2012-01-25,6.45
"3313",2012-01-24,6.515
"3314",2012-01-23,6.45485
"3315",2012-01-22,6.39
"3316",2012-01-21,6.55
"3317",2012-01-20,6.58
"3318",2012-01-19,6.3
"3319",2012-01-18,6.95
"3320",2012-01-17,6.98
"3321",2012-01-16,7.18888
"3322",2012-01-15,6.98999
"3323",2012-01-14,6.75
"3324",2012-01-13,6.8583899897
"3325",2012-01-12,6.997
"3326",2012-01-11,7.138
"3327",2012-01-10,6.89
"3328",2012-01-09,7.2
"3329",2012-01-08,7.2
"3330",2012-01-07,7.01556
"3331",2012-01-06,7.22
"3332",2012-01-05,6.399
"3333",2012-01-04,5.6063
"3334",2012-01-03,5.29
"3335",2012-01-02,5.4999
"3336",2012-01-01,5.2
"3337",2011-12-31,4.995
"3338",2011-12-30,4.3
"3339",2011-12-29,4.33
"3340",2011-12-28,4.18888
"3341",2011-12-27,4.06
"3342",2011-12-26,4.31259
"3343",2011-12-25,4.3897
"3344",2011-12-24,3.9499
"3345",2011-12-23,3.95
"3346",2011-12-22,3.99199
"3347",2011-12-21,4.11
"3348",2011-12-20,4.5
"3349",2011-12-19,3.70036
"3350",2011-12-18,3.25
"3351",2011-12-17,3.23
"3352",2011-12-16,3.23
"3353",2011-12-15,3.1933
"3354",2011-12-14,3.277
"3355",2011-12-13,3.3
"3356",2011-12-12,3.34237
"3357",2011-12-11,3.38
"3358",2011-12-10,3.04
"3359",2011-12-09,3.039
"3360",2011-12-08,3.1
"3361",2011-12-07,3.082
"3362",2011-12-06,3.05
"3363",2011-12-05,2.93
"3364",2011-12-04,2.99
"3365",2011-12-03,3.12999
"3366",2011-12-02,3.138
"3367",2011-12-01,3.14
"3368",2011-11-30,2.959
"3369",2011-11-29,2.981
"3370",2011-11-28,2.53899
"3371",2011-11-27,2.4965
"3372",2011-11-26,2.53125
"3373",2011-11-25,2.56
"3374",2011-11-24,2.46
"3375",2011-11-23,2.38
"3376",2011-11-22,2.35
"3377",2011-11-21,2.29
"3378",2011-11-20,2.499
"3379",2011-11-19,2.3
"3380",2011-11-18,2.38998
"3381",2011-11-17,2.60031
"3382",2011-11-16,2.6
"3383",2011-11-15,2.69
"3384",2011-11-14,3.03
"3385",2011-11-13,3.099
"3386",2011-11-12,3.11
"3387",2011-11-11,3
"3388",2011-11-10,3
"3389",2011-11-09,3.114
"3390",2011-11-08,3.21
"3391",2011-11-07,3.0289
"3392",2011-11-06,3.05
"3393",2011-11-05,3.21
"3394",2011-11-04,3.21874
"3395",2011-11-03,3.299
"3396",2011-11-02,3.44
"3397",2011-11-01,3.35
"3398",2011-10-31,3.388
"3399",2011-10-30,3.65026
"3400",2011-10-29,3.82717
"3401",2011-10-28,3.255
"3402",2011-10-27,3.0499
"3403",2011-10-26,2.876
"3404",2011-10-25,3.04
"3405",2011-10-24,3.2
"3406",2011-10-23,3.36
"3407",2011-10-22,3.3
"3408",2011-10-21,2.72002
"3409",2011-10-20,2.42
"3410",2011-10-19,2.64999
"3411",2011-10-18,2.9
"3412",2011-10-17,3.75996
"3413",2011-10-16,3.9009000002
"3414",2011-10-15,4.05
"3415",2011-10-14,4.11455
"3416",2011-10-13,4.45
"3417",2011-10-12,4.20612
"3418",2011-10-11,4.14001
"3419",2011-10-10,4.25937
"3420",2011-10-09,4.389
"3421",2011-10-08,4.594
"3422",2011-10-07,4.85
"3423",2011-10-06,4.93
"3424",2011-10-05,5.025
"3425",2011-10-04,5.03
"3426",2011-10-03,5.07546
"3427",2011-10-02,5.16
"3428",2011-10-01,5.3
"3429",2011-09-30,5.35
"3430",2011-09-29,4.809
"3431",2011-09-28,4.989
"3432",2011-09-27,5.13018
"3433",2011-09-26,5.46014
"3434",2011-09-25,5.5
"3435",2011-09-24,5.66
"3436",2011-09-23,5.70653
"3437",2011-09-22,5.83001
"3438",2011-09-21,6.28664
"3439",2011-09-20,6.795
"3440",2011-09-19,5.6
"3441",2011-09-18,5
"3442",2011-09-17,5.022
"3443",2011-09-16,5.23
"3444",2011-09-15,5.69
"3445",2011-09-14,5.9900000009
"3446",2011-09-13,6.25
"3447",2011-09-12,7.081
"3448",2011-09-11,7.4
"3449",2011-09-10,6.2089200002
"3450",2011-09-09,6.94
"3451",2011-09-08,7.31509
"3452",2011-09-07,7.59916
"3453",2011-09-06,7.65713
"3454",2011-09-05,8.467
"3455",2011-09-04,8.5939999988
"3456",2011-09-03,8.7138
"3457",2011-09-02,8.4989
"3458",2011-09-01,8.4493399997
"3459",2011-08-31,9
"3460",2011-08-30,9.15031
"3461",2011-08-29,9.4811
"3462",2011-08-28,9.48
"3463",2011-08-27,9.11
"3464",2011-08-26,10.3
"3465",2011-08-25,10.96554
"3466",2011-08-24,11.4
"3467",2011-08-23,11.49
"3468",2011-08-22,11.501
"3469",2011-08-21,11.59
"3470",2011-08-20,11.798
"3471",2011-08-19,11.81
"3472",2011-08-18,11.67
"3473",2011-08-17,11.3
"3474",2011-08-16,11.38
"3475",2011-08-15,11.89
"3476",2011-08-14,11.24
"3477",2011-08-13,10.05
"3478",2011-08-12,9.89520343
"3479",2011-08-11,10.4959
"3480",2011-08-10,10.7
"3481",2011-08-09,12.1
"3482",2011-08-08,8.89
"3483",2011-08-07,9.8
"3484",2011-08-06,11
"3485",2011-08-05,11.55
"3486",2011-08-04,11.4876543
"3487",2011-08-03,13.1
"3488",2011-08-02,13.45
"3489",2011-08-01,13.5501
"3490",2011-07-31,14.8999
"3491",2011-07-30,13.8
"3492",2011-07-29,13.8
"3493",2011-07-28,14
"3494",2011-07-27,14.13
"3495",2011-07-26,14.4
"3496",2011-07-25,14.7399
"3497",2011-07-24,13.979999
"3498",2011-07-23,13.92
"3499",2011-07-22,13.9389
"3500",2011-07-21,13.9389
"3501",2011-07-20,14.04
"3502",2011-07-19,14.7
"3503",2011-07-18,13.6901
"3504",2011-07-17,13.96
"3505",2011-07-16,14.1
"3506",2011-07-15,14.3
"3507",2011-07-14,14.1
"3508",2011-07-13,14.15
"3509",2011-07-12,14.63988
"3510",2011-07-11,15.1999
"3511",2011-07-10,15.68
"3512",2011-07-09,15
"3513",2011-07-08,15.64276
"3514",2011-07-07,16.25
"3515",2011-07-06,16.5
"3516",2011-07-05,15
"3517",2011-07-04,15.85
"3518",2011-07-03,15.7
"3519",2011-07-02,16.49
"3520",2011-07-01,17
"3521",2011-06-30,17.5
"3522",2011-06-29,17.3
"3523",2011-06-28,17.52
"3524",2011-06-27,18
"3525",2011-06-26,17.51001
"3526",2011-06-25,17.6
"3527",2011-06-24,16.7501
"3528",2011-06-23,16
"3529",2011-06-22,15.05
"3530",2011-06-21,15.5
"3531",2011-06-20,17.35
"3532",2011-06-19,18.8766
"3533",2011-06-18,17.2
"3534",2011-06-17,19.3898
"3535",2011-06-16,19.96
"3536",2011-06-15,20
"3537",2011-06-14,20.99
"3538",2011-06-13,24.5
"3539",2011-06-12,24.99
"3540",2011-06-11,30
"3541",2011-06-10,35
"3542",2011-06-09,31.5
"3543",2011-06-08,31.9099
"3544",2011-06-07,19.06
"3545",2011-06-06,19.23
"3546",2011-06-05,18.998
"3547",2011-06-04,17.41
"3548",2011-06-03,14.3
"3549",2011-06-02,10.57
"3550",2011-06-01,9.391
"3551",2011-05-31,9.4998
"3552",2011-05-30,9
"3553",2011-05-29,8.4992
"3554",2011-05-28,8.735
"3555",2011-05-27,8.92
"3556",2011-05-26,9.33
"3557",2011-05-25,7.51
"3558",2011-05-24,7.2
"3559",2011-05-23,7.45
"3560",2011-05-22,6.61
"3561",2011-05-21,6.6036
"3562",2011-05-20,7.1
"3563",2011-05-19,7.34
"3564",2011-05-18,7.874
"3565",2011-05-17,8.38901
"3566",2011-05-16,8.5
"3567",2011-05-15,8.55
"3568",2011-05-14,8.9
"3569",2011-05-13,8.45
"3570",2011-05-12,5.94998
"3571",2011-05-11,6.065
"3572",2011-05-10,5.2
"3573",2011-05-09,3.937
"3574",2011-05-08,3.9
"3575",2011-05-07,3.7
"3576",2011-05-06,3.5998
"3577",2011-05-05,3.5
"3578",2011-05-04,3.58
"3579",2011-05-03,3.49
"3580",2011-05-02,3.495
"3581",2011-05-01,4.09
"3582",2011-04-30,4.14996
"3583",2011-04-29,2.7
"3584",2011-04-28,2.65
"3585",2011-04-27,1.95
"3586",2011-04-26,1.73
"3587",2011-04-25,1.701
"3588",2011-04-24,1.95
"3589",2011-04-23,1.549
"3590",2011-04-22,1.332
"3591",2011-04-21,1.1979
"3592",2011-04-20,1.1979
"3593",2011-04-19,1.19
"3594",2011-04-18,1.1999
"3595",2011-04-17,1.085
"3596",2011-04-16,1.095
"3597",2011-04-15,1.08999
"3598",2011-04-14,0.94
"3599",2011-04-13,1
"3600",2011-04-12,0.897
"3601",2011-04-11,0.781
"3602",2011-04-10,0.758899
"3603",2011-04-09,0.7676
"3604",2011-04-08,0.799
"3605",2011-04-07,0.7677
"3606",2011-04-06,0.747844
"3607",2011-04-05,0.71
"3608",2011-04-04,0.79
"3609",2011-04-03,0.7998
"3610",2011-04-02,0.79697
"3611",2011-04-01,0.79997
"3612",2011-03-31,0.80098
"3613",2011-03-30,0.795
"3614",2011-03-29,0.8
"3615",2011-03-28,0.8575
"3616",2011-03-27,0.8958
"3617",2011-03-26,0.905
"3618",2011-03-25,0.89
