Time,bitfinex,bitflyer,bithumb,bitstamp,btcchina,coinbase,huobi,kraken,okcoin,others
2018-08-02 00:00:00 UTC,17695.1015119799,6463.48089402992,1477.40679051,6011.70243541998,,8182.50610971999,,7061.72871662002,,23420.955274090844
2018-08-03 00:00:00 UTC,30680.84180449,6832.77916268993,1829.11332516,11658.59203903,,12787.2325599499,,10443.01320542,,25258.817585808512
2018-08-04 00:00:00 UTC,31047.0151535202,6454.67203052989,2320.45089596,7818.40612604,,11587.7430812,,9961.60117438997,,27188.747630961898
2018-08-05 00:00:00 UTC,17650.39081054,5092.38814522997,1697.48171103,6770.02011527,,7326.41782084999,,6369.92808221,,21995.427999043448
2018-08-06 00:00:00 UTC,17760.0719384799,7182.0664865999,1818.1364607,8400.49639135,,10341.05580863,,6275.27847195,,23894.22167504924
2018-08-07 00:00:00 UTC,31813.3134953803,7615.61102441988,2705.83630551,11759.29267962,,13050.6838569001,,12583.84787625,,28677.150150220616
2018-08-08 00:00:00 UTC,52957.9195112606,12777.1259670497,3399.69290885,17314.85043393,,24908.22962157,,18064.21906683,,41014.07927192037
2018-08-09 00:00:00 UTC,33275.1468452701,9862.43347887985,2292.06219277,11535.05992102,,16072.7372380999,,12349.99209149,,29970.178255362145
2018-08-10 00:00:00 UTC,43096.6736774802,11709.2185477598,2584.81522495,16420.9040335,,10392.78772123,,14592.42193848,,35835.21333409816
2018-08-11 00:00:00 UTC,36140.7410225202,8132.28928995989,1982.81502156,8279.4749698,,11665.2868689199,,11583.63830316,,31099.07357299829
2018-08-12 00:00:00 UTC,22955.41089591,7752.47695933993,1034.63823554,8731.94924344,,9353.02508384994,,8594.97950494001,,26732.266460227125
2018-08-13 00:00:00 UTC,31041.0771073201,9429.68650983989,1996.74551954,10774.61499795,,12045.2873444599,,11785.31080161,,28767.23485050767
2018-08-14 00:00:00 UTC,51906.0890332802,11943.6864646998,3165.79972327,17556.69213368,,20371.94950854,,18972.8917688,,39089.546280462906
2018-08-15 00:00:00 UTC,64149.1514844405,12258.3874511298,2260.01603354,15153.79328256,,20613.6083716598,,16421.72938838,,37537.490701730705
2018-08-16 00:00:00 UTC,25075.2363694,8752.08446867991,1496.28833166,8895.53133074,,10655.0375494799,,9448.06620251,,29548.73574422513
2018-08-17 00:00:00 UTC,26296.7155252799,8232.88335065993,1955.72776591,8205.01080399,,12365.7775077499,,7671.12651854,,28374.84146465489
2018-08-18 00:00:00 UTC,19355.26912208,4900.56086718997,1246.50003007,4570.11562698,,7768.41574424998,,6818.78306122,,23758.874896216043
2018-08-19 00:00:00 UTC,13689.29107058,4122.67991077,812.9282171,4096.09228677,,5591.43015361001,,4499.64231394,,21650.771311767265
2018-08-20 00:00:00 UTC,31318.96181606,7100.25771525997,1238.58745942,8019.2516898,,9141.17664385998,,8522.54215091,,26503.977329134734
2018-08-21 00:00:00 UTC,28885.8945093101,7231.33508357998,1275.09872233,6960.91695203,,7829.59660704999,,8064.59551567,,23159.45595168617
2018-08-22 00:00:00 UTC,58299.7167298604,14246.9479070798,3232.19907256,14751.93155672,,19988.9797710501,,16190.83667361,,37839.16115948679
2018-08-23 00:00:00 UTC,19287.09069661,6449.98106886998,1386.89237297,5439.18618143,,8061.86698589998,,8153.27802746,,24252.950667363948
2018-08-24 00:00:00 UTC,20203.7247629796,6982.46669853998,1711.5746497,7396.4381353,,8600.83180950997,,6783.50572686,,26319.599912642116
2018-08-25 00:00:00 UTC,16877.24682364,5688.63394928998,17080.81764149,5635.6943123,,5701.03658171998,,4469.32244457,,22266.03052907708
2018-08-26 00:00:00 UTC,16762.38073037,4475.25958598,15987.19014811,4221.89959419,,5720.55627937998,,3967.12893978,,20353.53277234574
2018-08-27 00:00:00 UTC,24210.36747249,6242.05722643992,21868.4435416299,7236.53207904,,8319.29003487997,,6564.27082667,,19752.64550355449
2018-08-28 00:00:00 UTC,30066.23846971,8120.79279951995,35490.4119711799,9913.66020006,,14096.6914821199,,10294.75836653,,18601.15617326446
2018-08-29 00:00:00 UTC,19976.74975784,6823.42982589997,34688.2552661401,6993.94797054,,9081.14524826998,,6907.49349693,,15031.471003775829
2018-08-30 00:00:00 UTC,24594.18385269,7609.33773081997,32367.37246815,8400.92351202,,9858.60432013998,,9009.08852779,,16685.619445716842
2018-08-31 00:00:00 UTC,19124.18541091,8462.35843427998,33732.6939867699,6865.48955433,,9068.67183963997,,6815.3179443,,15886.583052946973
2018-09-01 00:00:00 UTC,21397.10480916,5038.94567349999,33267.0828673199,5448.48215996,,7474.99258026999,,6084.6061259,,13514.384205302042
2018-09-02 00:00:00 UTC,44681.5380828402,7433.34856911997,33041.81886202,4299.38877378,,7047.93989888999,,6273.85292635,,12451.683893672845
2018-09-03 00:00:00 UTC,22308.27099887,5674.60890975999,33749.98288909,3767.68089868,,7354.05484672,,5213.33857857,,12581.439989604838
2018-09-04 00:00:00 UTC,20838.9735275,5855.31494365996,33756.9727679503,5948.58526057,,9114.30788443996,,6030.12502096,,15186.933178479392
2018-09-05 00:00:00 UTC,55776.2599805403,11229.5577553198,35642.6316618601,15208.30216586,,19593.3731425799,,15114.58442591,,21699.99577928116
